anthropic_vote,available,case_id,counts,estimated_input_tokens,gemini_vote,grok_vote,image_basename,image_fingerprint_hash,normalised_input_hash,openai_vote,original_case_id,outlier_provider,outlier_vote,pattern,pre_score,quote_fingerprint_hash,quote_hash,selection_reason,signals,source_subset
replace,4,c0639fe30004c6f4befc,"{""replace"": 4}",2046,replace,replace,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,0d03e288d47d713a59cdba6c1ca0176ee51c5882c6ed6492c2230863e31bf820,f7bb110595557476fdbc4c7090d0ecf501905ffe3e173861de34c2c748d1dd86,replace,,,,4_replace,,70ac40169af1495f02ec788394dd575856775f90dc8747672bda5570b1b003c2,8312afd41d8a4871f7c62f21e6bab0840e48aef15d48e311fc152cc1e1d03e1d,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,672f243282e1acf186ce,"{""keep"": 2, ""unsure"": 2}",2063,unsure,keep,tg_8312afd41d8a4871f7c62f21e6bab0840e48aef15d48e311fc152cc1e1d03e1d.png,5bbcceb781b2ca332802451825b2c3a4241bef9b3f42e374146f5d6a732983b5,934f694256fe8fae5acfd6587cac46c99cd5b823d47ec51efe82eb36120f2fb2,keep,,,,mixed_with_unsure,,70ac40169af1495f02ec788394dd575856775f90dc8747672bda5570b1b003c2,8312afd41d8a4871f7c62f21e6bab0840e48aef15d48e311fc152cc1e1d03e1d,canonical_identity_winner,,canonical_or_production_validation
replace,4,6f712c8356b269769c37,"{""replace"": 4}",1948,replace,replace,tg_ed515fa28c753e1b4650464a11264668a794923c500410c74d6aa85b2f88b417.png,67be80945a3bbc6acb891f0e96f3cdbdb0affdb2f935990334bfac85aa4847bb,324394d20208b531a8f8dc72e949e6d4706fb1cf418edc54ca41d72cdeacef41,replace,,,,4_replace,,da9839b69dc06fd1213a894c491bb8325217659dfc3098b08b931c10c1cd3ea1,cac5746ca684f9611a25dcfb6b024ed63bfb3d41b2fa4c5c3d6e44290378d4ea,canonical_editorial_winner,,canonical_or_production_validation
replace,4,d7308c66df8bb3345f8a,"{""replace"": 4}",1972,replace,replace,tg_063b2c3fd5a61ea4fd955bed8d11b523ee5634086c647e378aaf33e3784abcf7.png,e781369dde3f78e5187a309a843154af68ee7178a6432d7421ece773fa201e2a,e9abbcf0139b8c113045519c3459b589f04c2fc94d74cc0cd2ae7940dfad281a,replace,,,,4_replace,,fb447021cfe2666c0afe5d829ee9082d5c4ccce63ebe4d29366bebcae4dbd5ca,bab24f7b3ae332817862430c146968a8179f1d6610af50ede8b9218a6c0eb760,canonical_editorial_winner,,canonical_or_production_validation
replace,4,1ddc3dc99be1e03f79ff,"{""replace"": 4}",2257,replace,replace,tg_1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500.png,398c2b1b4313454100aa0b12525837e5cdac5be5d50373f295d2b8c35a6c7a42,fea9554502f9c06acac73a09ed3b87785e06bae825bed1c24845d570a835f9be,replace,,,,4_replace,,fca031c9d6eec2eb7585cd2007fda476560f9795eea5932b55e7d1f1526746cf,771fd65c34f85b3d99e5ad9b6955d6ac5d33d572acbd63d2fc7d3454237c30d1,canonical_editorial_winner,,canonical_or_production_validation
replace,4,a0c05c1ad7f1a8f1069c,"{""replace"": 4}",2074,replace,replace,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,c1446180420e3c249d0e8f3fa9ff53ed3c39437d144841238ba95fb12a70197e,64b8fe4c9dfc315a43fc15d01903132d1c0add54a52470da2db95e0c61f3d70c,replace,,,,4_replace,,fca031c9d6eec2eb7585cd2007fda476560f9795eea5932b55e7d1f1526746cf,771fd65c34f85b3d99e5ad9b6955d6ac5d33d572acbd63d2fc7d3454237c30d1,canonical_identity_winner,,canonical_or_production_validation
unsure,4,6b5904d8245b9853d306,"{""replace"": 3, ""unsure"": 1}",1890,replace,replace,tg_41278618713255420e6676088c07312c0d90d6e688f7c1f58d9dfd33ec3c494f.png,6809b865d344b322d3674ccedfb9b5e9648b64287f18adced531c0c10af6f7aa,d0abbc3fc6609510f09b9f8efb73990ff0a3479dc57fee6dada333525ad33f0e,replace,,,,mixed_with_unsure,,d38ff4a06426603167ad22bc6305117094d2c66a3006f7b76689a64ffdfea3a2,e7555410185c8198a1bcc5388545d622df4dfcd1fc2009ecb15c6dffcb32180c,canonical_editorial_winner,,canonical_or_production_validation
replace,4,b9c2a96c4033f226228e,"{""replace"": 4}",1928,replace,replace,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,50427904c366eeec016cd33a6f90119edf364920cb452176c184adfe51b50e6b,982be8a1622a394781466a3b65678e742fef355d9f2f05c64c507d7756414d07,replace,,,,4_replace,,a053dd63c2eaa2e1d5af8a6484b0bd3963fb4ca61b7905994a588de9c446c2de,36d8caf8b8ae9fbd20473e1ea33dc37aa74045e0e39efeb241c36113da822027,canonical_editorial_winner,,canonical_or_production_validation
replace,4,8f2344467c2b9aeada53,"{""replace"": 4}",2109,replace,replace,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,628688d312b74accf13f518c9d12fa7552b0526d034471522956104ca4483819,9894941adafcc9871a041740987d68437817614af30026e0a2c9e1752e739490,replace,,,,4_replace,,0fe91f9045e988e0801ed11db5a83f9bf298192eecddbf71a9e58596a9280abe,54bcfa6d526fe5de3d3f6db6ee2b1707030258c07c941f3a2c1dcfb9dde87dc1,canonical_editorial_winner,,canonical_or_production_validation
replace,4,7816e993de4ba5bc468c,"{""replace"": 4}",1829,replace,replace,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,9710ac89862256f3cea14b3794307c1da1dc0ebb8d763962e8d9331da2950225,5296274f57b2dd518c6d5773f6ed582c7590a162ba0c79259a7b6ee99ad7633d,replace,,,,4_replace,,37a9fd780574d68fbef9e0bbf21d582d207c026f8593ca685318e09786706cba,60c95d7ae755ca327f2afc73fcc86c7366f38547623d806ad69be07a590205d2,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,12baa52f24fdb92ea06e,"{""replace"": 3, ""unsure"": 1}",2057,replace,replace,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,c5283b535d8526d317558babc87d8fbbe79078267845447faeb1a7d7445af195,aec7b690de5bcbcebbc78cf72eb8491456a5687689b172c766dd55b7919deee7,replace,,,,mixed_with_unsure,,f07941fb7f6a7f6490a583bfcb837a361ebb10f06af82fab5951b4355cf8cc4e,7c29b290a8e1898c86c39b0cdd23c60161ca73cc068d4a888a19f1f7f3967d0d,canonical_editorial_winner,,canonical_or_production_validation
replace,4,9e47cc0548ceab1b07c8,"{""keep"": 2, ""replace"": 2}",2138,keep,keep,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,970c863e370ece0ad399a081ebc3044bcbb19209ffe16bb684e0a527a1172f67,0be4de5e28c336802aeb31bcfa4017cb7a24c3f4109a8c9afd1b1c2897c2a639,replace,,,,2_keep_2_replace,,0b79180d9f22de19e55c86ed2b5f5028f08d27f40284942e599b9b63a83d9117,1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500,canonical_editorial_winner,,canonical_or_production_validation
replace,4,dc3ce441227c52f1eecf,"{""replace"": 4}",2330,replace,replace,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,0da508438e56d462d8eeef3740e8c5b307da3179ba0761ef6d7c45500eba4dd9,2e56f80677494c872892c44035565b087385093cad5bb5d6a661b8e796b96648,replace,,,,4_replace,,30790ceb43496435640afb0059f32f121bf11c1df5c54c6d68a64a857dc918aa,df1781edfd001245e669e91a3befd28630e7800981a8709c9625da712fcf0cf2,canonical_editorial_winner,,canonical_or_production_validation
replace,4,db9b91da12e40a6cae66,"{""replace"": 4}",2589,replace,replace,tg_7d6ced255a74d563b6ba9811429970c51f605647aac25819e14104f836d93434.png,336ba4c5a19e6b1d32ecaafd53c1f5b762989e0e66b80bd5811db53508230026,75c74bca98f4db7f77d97495d9a63e6321c7dc85d8724d0f59b62c0a74b00ae8,replace,,,,4_replace,,0353a6cf11bb3ddc4bac773aa7baf033a0d3228b93c5cebfaba61bbe0f6f7bab,cf0f6b4c44d88fd3ebefd7ddbdbf9f01c2f895b774c43ad6c5f390db5c067e0c,canonical_editorial_winner,,canonical_or_production_validation
replace,4,1fdbcc17ffe7b1faaf35,"{""replace"": 4}",2240,replace,replace,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,6e77d12fabf126a410f2b0285d51ade135d7755b172cdd391374aa321ef30d7d,08d3f0fa6e7f4bdf5ad651ebefe6716f6f76eb83769027ff26e388d9451f21c6,replace,,,,4_replace,,4b3829d87b8117194705113f048251a723af5534d06bcd9d4041e930798ae951,e74879dd8293ee588c19b84c8921b4a5b467725cfd2121c991b2701d10d195fa,canonical_editorial_winner,,canonical_or_production_validation
replace,4,ca0e41557c4b9d34ef9a,"{""replace"": 4}",2093,replace,replace,tg_6fa3eaaeb0a2c38a2a6f9a3b9e336ca96c269ec3c01b4a613427da70b4b5e649.png,4253464d32cbad14dde89f0f29fe4edf6e05ce5f00ab730615c0baf382febadb,0891270c8ea47b2e5fe11c382cb51409035ca426e146c7612edc9786de1388c8,replace,,,,4_replace,,508379c98beb2e4513bf02c1ee4c84db3435eaf344c47f73d52fe15ebc8d4faf,40355fce2ca29dbf7e41c3c8301ce0317a30c781ccaf7d6274682c7d45b779b8,canonical_editorial_winner,,canonical_or_production_validation
replace,4,7a3fdd15c0dbe3af31ff,"{""replace"": 4}",1879,replace,replace,tg_596607c93f9aca406d8543ecc792e9a87fad06354303a69663df183d7417a764.png,5b677e05dbdca25849a1df008d3c75a11eaaa1f04eef79e9026f3ccec27bfee4,45be6d98d822e70cbf52312fad0096d8bf1388897a921a7465d0daa76db3fabf,replace,,,,4_replace,,5f9289736f61ea80874fc1c7ed9954ea6e9740c6b08c036771fd5beae30eb42b,3fca53c7e514fc68ab6ce08d5ea1ce0be2ce03bafc1df3663f0677d1121cebe2,canonical_identity_winner,,canonical_or_production_validation
replace,4,f69bcc250b4db9ff9da1,"{""keep"": 1, ""replace"": 3}",2234,keep,replace,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,fa203466fab1165c464c9f33394feee383c382ceaf653861c066d6489d9f82e5,ffe2f13921137d10e8708bd18b68fa345444d071a83f516a3afba284d8d71d66,replace,,gemini,keep,3_replace_1_keep,,4eae2fe0e11a2cc155829fc55a631f12a25c5aa64e665ce4e4d40036951ae121,fed6f26674cb44a80b2c25de69c3d0e560183571724d5a704ef7b664266ba667,canonical_editorial_winner,,canonical_or_production_validation
replace,4,95866cc7752241c02996,"{""replace"": 4}",1869,replace,replace,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,2f742de33f6bc87165d718a17ea4459e962a55f8bb7f90244c394a7fd6ce7811,804ecd6770432ca75466725caba7b899f78d5ecb649d74de84aca79700e84424,replace,,,,4_replace,,a90c0b1053b2f723f9ee97721672d88b2bb0d598ae822ffd4bd29d5b5e6bac91,866738ba29cb509f048a2a1a8215e8f7e729c266e88d8fcaab482dd97ab8cd4a,canonical_editorial_winner,,canonical_or_production_validation
replace,4,f0eca0cab314360de2d5,"{""replace"": 4}",2260,replace,replace,tg_184d3bea3fe23bc3fb8460164de9e8535a8f6a7e43b472c1528d8729c659ac13.png,6eafc853b95480f8364b8f8391bfbc80df589f759b248fd76760f100049a7a3b,4936075c32c535c0c07aed382cdc3ef8ec31cb7cc6a4a64f778bac81ef801750,replace,,,,4_replace,,a012bebb4c4deaf23730982d0a1e22bdfa9ecd8c906371c2808f5f07015de88f,4b53af75f4bf9c618f8705d104bebb7ea47088877fcf9f31e742299b411bf119,canonical_identity_winner,,canonical_or_production_validation
replace,4,892725981cf61e15223b,"{""replace"": 4}",2055,replace,replace,tg_fb1906b50638e7e795309417cd776e02c2a0e97cf35b9526628fbb19b9429544.png,7603c93c075b0f74c6db4421450ceacc49d729473e090ae9b1aaf72167482e4b,451070567ccc1e17328f7e18aa352c362bb48e8950d1e27f37b21f27eeda9a25,replace,,,,4_replace,,f8c70c5a139c7f5621b979af30036db9938d1f9d692ec072ce358f45256b79da,573412501ec88441938dae368acf42712f3952fd31aeab5c85dcd10ec7c968a4,canonical_identity_winner,,canonical_or_production_validation
replace,4,9718f17918027fb41bc6,"{""replace"": 4}",1972,replace,replace,tg_a3f5d7ce4a52a64ac2d6c5fb5a74384a0178f7f9d1f3a8771001fc6d2c2a82cf.png,008cda3fa2c632dbcf9846f0ba7d0552fc2947e2e0b80fb07ab059f500810a5a,625aebd1dc5b2e99122c7e3b0a5965dc54d1e45fe11e9c8c6339b0d26c7f60b3,replace,,,,4_replace,,f788c322c95730ec6ebaa9f07dab9ffbfcd0be84488b76dfea2584f4609d65f8,03085800060bfadc419235ff61318aeda096f6b476904d979bc174845834fd68,canonical_identity_winner,,canonical_or_production_validation
replace,4,1a17171349fa904eb042,"{""replace"": 4}",2445,replace,replace,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,ff7ab41e8169daf7ee433d7bb55701a38f21c7864a91ccb068f3cf902b1e32ce,cd3afff2eaa9b68403900c0031c1868ad4fdff806f091179c40e17061f912f4a,replace,,,,4_replace,,a3ce6297f43233fd6f878ef8daf28918ad3da2a84cdeb6270057ba42448de4f2,1389e35a16d50a5e9e3982205e5956af35487e2a97dc9c9c7c55ea556d3799a9,canonical_editorial_winner,,canonical_or_production_validation
replace,4,3d5505a6d53246b5cf8a,"{""replace"": 4}",2414,replace,replace,tg_1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500.png,398c2b1b4313454100aa0b12525837e5cdac5be5d50373f295d2b8c35a6c7a42,edf476387dc43a5cf0e830146e7ec56288ccee8aadc8521ad1cac93417ad1b4e,replace,,,,4_replace,,3dac883f0856688aba0d78325d28705bbacc2684478fa634809cc8234a63366e,92e3b501f3e59eb4be98daa8addd6711649d56e8d31e3c7b8582a5f0f4fd740e,canonical_identity_winner,,canonical_or_production_validation
replace,4,48bd61a512019b37e58a,"{""replace"": 4}",1886,replace,replace,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,c1446180420e3c249d0e8f3fa9ff53ed3c39437d144841238ba95fb12a70197e,b4614b487c6785f83be5bf994d9c66cd19c210eeae0f76e30d42f1c31b5393e3,replace,,,,4_replace,,7e753ff496a962c240ae8b043806bad57006627370edb4788fef4a496d367ecd,faad97e5b07130a98c0531f43df62852be170f85927407334fa458f157868935,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,74e6681e1b6e7594dc49,"{""keep"": 3, ""unsure"": 1}",2225,keep,keep,tg_0056972ab9debcb840c36ac23ad0387e715cb22fc4ed49dbcf35159f83592aa5.png,e7f145a2da5096636675aee4d86d9808f9c7149bb4214098d67e9b3d8c8a279d,3525af57b8d9823278776b0e03f904079a224e6e68aa963db885de394ed7839f,keep,,,,mixed_with_unsure,,82fc3ea1d4bc2558836fa7ee24c25b665f1968f11b75789554be4fe83f1ecef5,8ee86fceccc2ab211e6b4f20764ba758d8b0278c1fcaa2f46c302f2d440c61b1,canonical_identity_winner,,canonical_or_production_validation
replace,4,2404f60e0ace40d95eaf,"{""replace"": 4}",2045,replace,replace,tg_dff8aab30bb4fd825ead87707ce7bf811989926bce9afdeab7b1030a29293d09.png,de1d63b0ca5c122b6953d17d310ae702b546f06937338e4507c9533a31f12b15,dfdf6091f99b174ff5b7483111d2bfba001c0f5a20f9dabd3feb78ba02c33c40,replace,,,,4_replace,,ad080aaa0369ccafc44d965009efececcbac2dc9d437e668e8f6ab84e3afaa7c,9ecec6084281c202bdda93dc9dc66a98afb06069ce51f4795383021105351b60,canonical_editorial_winner,,canonical_or_production_validation
replace,4,c6d55b1858a92e160c58,"{""replace"": 4}",2117,replace,replace,tg_dff8aab30bb4fd825ead87707ce7bf811989926bce9afdeab7b1030a29293d09.png,de1d63b0ca5c122b6953d17d310ae702b546f06937338e4507c9533a31f12b15,2de73f0a3b532e4231d505f342be4e94e28e7eb8f4266fa085ae24c8a8cb1081,replace,,,,4_replace,,da741cb9fd6bb34c68b975e2cc2f53f79debb356745b5a21f17e7df0c12e9845,cb5c6ba02224a3ab087546b1b1429c8f8b32d452a8f2f8e2eb5e9595823d0120,canonical_identity_winner,,canonical_or_production_validation
replace,4,bb2e519a4b448e1ed777,"{""replace"": 4}",2094,replace,replace,tg_184d3bea3fe23bc3fb8460164de9e8535a8f6a7e43b472c1528d8729c659ac13.png,6eafc853b95480f8364b8f8391bfbc80df589f759b248fd76760f100049a7a3b,f26307257166d76bd1a32b5089026ec5320b031f97ce4c49e77b66f4092e6701,replace,,,,4_replace,,037860def358fcf716bc3fc269c9b928a93b88b6bcd4a5c2d41b169217fe572e,69a1c2be69f8e802aaad1948b85557bdff3130e126a7602600b485e7cff048c8,canonical_editorial_winner,,canonical_or_production_validation
replace,4,00d9da8949b2349323dc,"{""replace"": 4}",2322,replace,replace,tg_912547decff638d587339e61584c8a4954e955087ca86c4fad6b8977507ed5c7.png,56c75b9f07b19089bac5d2ee12313823649dfebb5a78ba23f19e8a534def1905,bbbd2d869d3adee3c472aafcd86f238640d129c72cfb6be3066ab1791eaf1a16,replace,,,,4_replace,,a16eb3ffb552bd3ad0839453fccc0afe3351ca7a877fa6f15b3fab315d9eca9f,2c95b35a3faf922bc70b661477646328e4cf52ddf75943a3fb94df9bcbb4dbea,canonical_editorial_winner,,canonical_or_production_validation
replace,4,0ee0b4b6cb8e22716983,"{""replace"": 4}",1996,replace,replace,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,f9da8fd427ee6e530aa1f090879975743e45a311c9e957095920eabcc424f619,bc87ce758cb502a4dce24ea6b2433bdf3ba885cf8d61bbbd175335d0e3665010,replace,,,,4_replace,,83c9c9af782b12ace450b9ec385120a4d33414385ed193e8195ca41ebdd17d5d,e61f14550883eef5e138633ec95c5dcfe63a5834732fa31807ea33a7e936a2f2,canonical_identity_winner,,canonical_or_production_validation
replace,4,da22326738093b676cd8,"{""replace"": 4}",2252,replace,replace,tg_f898abc6e133d50485c751bc2f30ca71ab4c34f3f1000b29c9142a2d518e086d.png,2288473abc910eea750889bb20610a7d602c1981fbc78d35c3ff609f96809479,a5a666f7873638b79742475dc8642c8d5f8a18c376b7b761eb65db983040689d,replace,,,,4_replace,,01b04f49a10d1e1d3565696de019b4bd378ddf61497953cc428ff31ba4ffd90f,fe6283757bdf4159303c428a7b5e961b4c02a7abac61a25d4c38fada9fe5df01,canonical_editorial_winner,,canonical_or_production_validation
replace,4,afa23c0e7c50c71841b8,"{""replace"": 4}",2133,replace,replace,tg_fb1906b50638e7e795309417cd776e02c2a0e97cf35b9526628fbb19b9429544.png,7603c93c075b0f74c6db4421450ceacc49d729473e090ae9b1aaf72167482e4b,348072886f86dbdade3326dc9177003a162f0fb8c8cd52bc8254564d505a287b,replace,,,,4_replace,,0fe76d575220e56b6978c131582643ead31037029ce41610abd5aca93116ff55,9890a7d58f441fb9e3bf4f193be0870d6d4a137d6fa074cc2a53dd2ce9a721ef,canonical_editorial_winner,,canonical_or_production_validation
replace,4,6f5285194d265d2f6f1a,"{""replace"": 4}",1905,replace,replace,tg_674edd406aaf07fbc4ca5e75563eda331453fdd240176531871d0671c6473113.png,d44666e718c3f11c759e987ad0a5dd2ed8b371fa99cca7dbe815876f27ef3009,7cba4251a19f4ee54e7c54adfb9c81df586ae75d4d1146a8aa7ce64138bb9412,replace,,,,4_replace,,ae1bdd088fbab57916a1ab11631638811fb18a93cc02bcc33766d431af6f174a,eca9b542f2b3b84e3d917eb4dda8b4539505b74db73cfc3b5c0278bdf96593e4,canonical_identity_winner,,canonical_or_production_validation
unsure,4,de1d394a1a79c2c1463f,"{""keep"": 2, ""unsure"": 2}",2198,keep,unsure,tg_7dbba6c4f8dd7af5635a2716dc751f209b4263f22f809114a0c801553ccdfc40.png,8d65739f1186016dcb9c1fa4d98dc68583533ec02366869dc5efd3161482b0db,14f85a05e84d0d66aec9882852ee77794364e0a0a73ebc20344b822f95e5623b,keep,,,,mixed_with_unsure,,ad11e1ad3998bd8e06b125b5db2a3c5c214c7fe4fb9eb426c1947e95d917a3ab,ecdc08b676d1b1ed7ee2272d9959f809684c41d4cb3b5463727b247713320be7,canonical_editorial_winner,,canonical_or_production_validation
replace,4,12d520721ee3fd6bba74,"{""replace"": 4}",1891,replace,replace,tg_ec8e29756049dec62822ae5f0c6469737edf410e130bab9153ae3e00e6b0b522.png,2c1548f289747c5d873695fe80d6e64a9e8191d0351f5974ce24cdbb95511fa9,36130d1173ebc7ada5f8fcd6a1267b3bb9d4348b9b49e1033f6a33f9593d5840,replace,,,,4_replace,,01e15f7a6b36b729fe4f59e1bec2e0156295a57dbb9fa0029d43cb1434bc0721,08c5df086440f2aaa5c77bcfdd2bc1caf74f4e2108e571ab3bee81348bd5aafa,canonical_identity_winner,,canonical_or_production_validation
unsure,4,8f86232444f717956fd7,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",2185,keep,replace,tg_0056972ab9debcb840c36ac23ad0387e715cb22fc4ed49dbcf35159f83592aa5.png,e7f145a2da5096636675aee4d86d9808f9c7149bb4214098d67e9b3d8c8a279d,3c2b9e731ea3b18fd8ff2b26603b2233eeb2f519202a9c99bde88863c5b3047b,replace,,,,mixed_with_unsure,,1f4c7a48be2fbf01d64da7b86e07050863520feef3f9474c36dafa3fd67d2d4f,bc0fe2f571f31ab6d3bb085d27f048307afb25a864f6b5a9caaec3b3ea0661ae,canonical_editorial_winner,,canonical_or_production_validation
replace,4,34551648ba70cdcf9273,"{""replace"": 4}",1796,replace,replace,tg_d17e9db4a42fefe4368a5a1495f01a08c4ddd4c43fda43605a7fdc9467454bfd.png,9eadf6c824dbeef2ec216009ba83772f5035a6b84a799392d671b4328fdb404f,954dd32263a56e6cdca2ff06112608b36b922b9964d49fa6d7592206069dbe45,replace,,,,4_replace,,1d7fce217ffbb282cc4df4fa330790fcc9e221226a61f97694b3577497aeb047,80ab240be6309f87afedd11a4dfe5825371088de16d5aa5aff86326f673c73d9,canonical_identity_winner,,canonical_or_production_validation
replace,4,08a8c1b2fc293b1cfa75,"{""replace"": 4}",1946,replace,replace,tg_e0770fc3d6619db33fb692301a29fbf15f0e8e2306bd568064e557a108f69ec3.png,4aa4ceb732056ed887873da3d82489f5495a578a92a895ba0c4c22d62e0cb601,adc3cc95dbc40d24d1b71283b3756d40c4400a295537cfc63e04213a3dcf4647,replace,,,,4_replace,,0f00da3db80a33f180419dd9005f447553bc44123bb4bba58141dc3eaf185b9f,db46e7519946d4312907a8b7c7337eea0daaf3689850c2ef35035a6bda062173,canonical_identity_winner,,canonical_or_production_validation
replace,4,47126fc036327518ec9e,"{""replace"": 4}",2139,replace,replace,tg_7d67f551934f28edeff341b70ccfce5f65234b2e73ec99a1b60bd0dda30606b4.png,d7c78150d849872fff6c12b5f5eee9a26457631110a4fe4ccf7a768b24265b62,46399834f294ae76d1aa4f76c2fcc514113d129e583b53d6c8f4b04a3e9363dd,replace,,,,4_replace,,593ab027a1b651a4e101e9f52ecd58a7f579db88ee8f61ed7f5ab03a4718a868,faf99f3030693b0a55f0116194551792f3c4ea51261d7310eca7fb4d33b667d5,canonical_production_winner,,canonical_or_production_validation
unsure,4,69bb9273becb6dc8925f,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",1809,replace,replace,tg_8312afd41d8a4871f7c62f21e6bab0840e48aef15d48e311fc152cc1e1d03e1d.png,5bbcceb781b2ca332802451825b2c3a4241bef9b3f42e374146f5d6a732983b5,85648fbd00bd103d96485617bc9f54be06d7a39d997dac5da018f407552e8e91,keep,,,,mixed_with_unsure,,7a7ffbf595fb56b01d1fd55a02c0d94a0e2cd3ecdf84dd0f356e604bf1139726,90a6e7991136e4ca46e618b5ff3cc570de1d16f1f47f69bfdc11e7004b44ee1d,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,1621aa82258eea0e59ac,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",1789,keep,replace,tg_d116b04e74175d66ec440a8cb9c207a3f2d93f5f8cc55115ba00d25fcd3da08f.png,2f0e9ecc20ca19638aa36064440d2842d18014f8541de144c76ead8b81f2dad9,29b9d768d2df4c683b3b7bb4690930c2511aba92c7fa4194ca41dd3e283ad276,replace,,,,mixed_with_unsure,,7a7ffbf595fb56b01d1fd55a02c0d94a0e2cd3ecdf84dd0f356e604bf1139726,90a6e7991136e4ca46e618b5ff3cc570de1d16f1f47f69bfdc11e7004b44ee1d,canonical_identity_winner,,canonical_or_production_validation
replace,4,314e3a6206d0b30d2f64,"{""replace"": 4}",1974,replace,replace,tg_d116b04e74175d66ec440a8cb9c207a3f2d93f5f8cc55115ba00d25fcd3da08f.png,2f0e9ecc20ca19638aa36064440d2842d18014f8541de144c76ead8b81f2dad9,56db3df434b1e401b80a18ce772fdd6458021f30e1591fe77484124ac720fa4c,replace,,,,4_replace,,0476f6e83ae1d394834cc5c99111717417c2e4cd905fbafb5acc3e300bfcbaff,586df70d0ca762e0c657a22adfee9caa7946da42acf90ca013bc3ddfb867b033,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,05dc22c98079f9e7ea31,"{""keep"": 2, ""replace"": 1, ""unsure"": 1}",2025,keep,replace,tg_a19e13783f2b7b47348d1e95ece8445a69b5bb21b8312628c2cea66ccc2563ac.png,1e765534a0c3d5856dd8ea962d46a5389867c90dd0f6a925656695ae496d29f4,1d8632f0d86c491cbf1ae3604874f57c3cd1e08a917329f84a4b49bd4114ae39,keep,,,,mixed_with_unsure,,5a54b3bad6d7435dccc45fdb4738a8d5111e9d506fd75a312a16c87ea3c06edd,9e66d045369a9ef049c406343e8f49f0fdd664d39121e6e9bd118b967befa3cb,canonical_editorial_winner,,canonical_or_production_validation
replace,4,3f627d2fb36aed5b1303,"{""replace"": 4}",2101,replace,replace,tg_e0770fc3d6619db33fb692301a29fbf15f0e8e2306bd568064e557a108f69ec3.png,4aa4ceb732056ed887873da3d82489f5495a578a92a895ba0c4c22d62e0cb601,e7386144b23ab6a722a71f504376a13836a56e7c906716d0ebef02c47f03de16,replace,,,,4_replace,,ea383125fee8497e08105a2bc5cde8f4cc63c9bfccb32980174bed56a618f96b,8f0426b8fbf61c24065fb2a216db165f9c03f343a3b603c011e6cef81dbbce28,canonical_editorial_winner,,canonical_or_production_validation
replace,4,692e7d38a2ffdfaf1070,"{""replace"": 4}",2025,replace,replace,tg_4c9b5b2d2dd30ba5dc20d850646ca3e897d782d8d27634866f85e63cb06b8d98.png,d285ba30f1c517c7bd73a67dc9d7f1c530e80242f6e5a0d7c2240cecd6492a44,ead0118851a33dc64501075cb8ea0229a540e6c2e8215fd409e56b69aeee0ad0,replace,,,,4_replace,,ea383125fee8497e08105a2bc5cde8f4cc63c9bfccb32980174bed56a618f96b,8f0426b8fbf61c24065fb2a216db165f9c03f343a3b603c011e6cef81dbbce28,canonical_identity_winner,,canonical_or_production_validation
